antecedent,consequent,confidence
"[191, 1905, 2452, 2862]",[4306],0.9115281501340483
"[191, 2372, 2452, 2862]",[1905],0.9523809523809523
"[1905, 2372, 2452, 2862]",[4306],0.8877005347593583
"[2372, 2452, 3962]",[1905],0.95
"[191, 1905, 2372, 3962]",[2452],0.9559748427672956
"[191, 2372, 2452, 3962]",[1905],0.9559748427672956
"[1905, 2372, 2452, 3962]",[3938],0.8736842105263158
"[191, 1905, 2372, 4432]",[2452],0.9415384615384615
"[191, 1905, 2452, 4432]",[4306],0.875
"[191, 2372, 2452, 4432]",[1905],0.9532710280373832
"[1905, 2372, 2452, 4432]",[4306],0.8522427440633246
"[2372, 2452, 4306]",[1905],0.9379652605459057
"[191, 1905, 2372, 4306]",[2452],0.9415384615384615
"[191, 2372, 2452, 4306]",[1905],0.9473684210526315
"[1905, 2372, 2452, 4306]",[4432],0.8544973544973545
"[2452, 3624, 3938]",[1905],0.9420654911838791
"[191, 1905, 2452, 3624]",[4306],0.8771428571428571
"[191, 1905, 3624, 3938]",[2452],0.9492063492063492
"[191, 2452, 3624, 3938]",[1905],0.9522292993630573
"[1905, 2452, 3624, 3938]",[3962],0.9010695187165776
"[191, 1905, 2452, 2782]",[4306],0.9138888888888889
"[191, 1905, 2782, 3624]",[2452],0.9490445859872612
"[191, 2452, 2782, 3624]",[1905],0.9430379746835443
"[1905, 2452, 2782, 3624]",[4306],0.8848167539267016
"[191, 1905, 3624, 3962]",[2452],0.9598765432098766
"[191, 2452, 3624, 3962]",[1905],0.9510703363914373
"[1905, 2452, 3624, 3962]",[4306],0.8740554156171285
"[191, 1905, 3624, 4306]",[2452],0.941717791411043
"[191, 2452, 3624, 4306]",[1905],0.941717791411043
"[1905, 2452, 3624, 4306]",[2782],0.8733850129198967
"[191, 1905, 2782, 4432]",[2452],0.9492063492063492
"[191, 2452, 2782, 4432]",[1905],0.9614147909967846
"[1905, 2452, 2782, 4432]",[4306],0.89501312335958
"[2452, 2782, 3938]",[1905],0.9440389294403893
"[191, 1905, 2782, 3938]",[2452],0.9592476489028213
"[191, 2452, 2782, 3938]",[1905],0.9622641509433962
"[1905, 2452, 2782, 3938]",[4306],0.8865979381443299
"[191, 2452, 2782, 2862]",[1905],0.9491017964071856
"[191, 2452, 2782, 3962]",[1905],0.9584569732937686
"[191, 2452, 2862, 3962]",[1905],0.9563953488372093
"[191, 2782, 2862, 3962]",[2452],0.9705882352941176
"[191, 1905, 2782, 3962]",[2452],0.9641791044776119
"[191, 1905, 2782, 4306]",[2452],0.94
"[191, 1905, 3962, 4306]",[2452],0.9590163934426229
"[1905, 2782, 3962, 4306]",[2452],0.9075425790754258
"[191, 2452, 2782, 4306]",[1905],0.9481268011527377
"[191, 2452, 3962, 4306]",[1905],0.9460916442048517
"[1905, 2452, 2782, 3962]",[4306],0.9053398058252428
"[2452, 2782, 3962, 4306]",[1905],0.9491094147582697
"[191, 1905, 2452, 2782, 3962]",[4306],0.9318885448916409
"[191, 1905, 2452, 2782, 4306]",[2862],0.9027355623100304
"[191, 1905, 2452, 3962, 4306]",[2862],0.8717948717948718
"[191, 1905, 2782, 3962, 4306]",[2452],0.9647435897435898
"[191, 2452, 2782, 3962, 4306]",[1905],0.9585987261146497
"[1905, 2452, 2782, 3962, 4306]",[2862],0.8847184986595175
"[191, 1905, 2782, 2862]",[2452],0.9548192771084337
"[191, 1905, 2862, 4306]",[2452],0.9418282548476454
"[191, 2452, 2862, 4306]",[1905],0.947075208913649
"[191, 1905, 2452, 2782, 2862]",[4306],0.9369085173501577
"[191, 1905, 2452, 2862, 4306]",[3962],0.9
"[191, 1905, 2782, 2862, 4306]",[2452],0.954983922829582
"[191, 2452, 2782, 2862, 4306]",[1905],0.954983922829582
"[1905, 2452, 2782, 2862, 4306]",[571],0.8143236074270557
"[2452, 3938, 4432]",[1905],0.9379652605459057
"[191, 1905, 3938, 4432]",[2452],0.9465408805031447
"[191, 2452, 3938, 4432]",[1905],0.9585987261146497
"[1905, 2452, 3938, 4432]",[3962],0.8888888888888888
"[191, 1905, 2862, 4432]",[2452],0.94375
"[191, 2452, 2862, 4432]",[1905],0.9587301587301588
"[1905, 2452, 2862, 4432]",[4306],0.8979057591623036
"[191, 1905, 3962, 4432]",[2452],0.9602446483180428
"[191, 2452, 3962, 4432]",[1905],0.9602446483180428
"[1905, 2452, 3962, 4432]",[4306],0.8632911392405064
"[191, 1905, 4306, 4432]",[2452],0.9319526627218935
"[191, 2452, 4306, 4432]",[1905],0.9545454545454546
"[1905, 2452, 4306, 4432]",[2862],0.8683544303797468
"[191, 2452, 2862, 3938]",[1905],0.9628482972136223
"[191, 2452, 3938, 3962]",[1905],0.9551820728291317
"[2452, 2862, 3938, 3962]",[1905],0.9348958333333334
"[191, 1905, 2862, 3938]",[2452],0.9539877300613497
"[191, 1905, 2862, 3962]",[2452],0.9591836734693877
"[191, 1905, 3938, 3962]",[2452],0.9605633802816902
"[1905, 2862, 3938, 3962]",[2452],0.9158163265306123
"[191, 2452, 3938, 4306]",[1905],0.9591836734693877
"[2452, 2862, 3938, 4306]",[1905],0.9414893617021277
"[191, 1905, 3938, 4306]",[2452],0.9508670520231214
"[1905, 2862, 3938, 4306]",[2452],0.8939393939393939
"[1905, 2452, 2862, 3938]",[4306],0.8939393939393939
"[1905, 3938, 3962, 4306]",[2452],0.9045346062052506
"[1905, 2452, 3938, 4306]",[3962],0.9243902439024391
"[2452, 3938, 3962, 4306]",[1905],0.9381188118811881
"[191, 1905, 2452, 3938, 3962]",[4306],0.9090909090909091
"[191, 1905, 2452, 3938, 4306]",[3962],0.9422492401215805
"[191, 1905, 3938, 3962, 4306]",[2452],0.9657320872274143
"[191, 2452, 3938, 3962, 4306]",[1905],0.9627329192546584
"[1905, 2452, 3938, 3962, 4306]",[2862],0.862796833773087
"[1905, 2862, 3962, 4306]",[2452],0.9116945107398569
"[1905, 2452, 2862, 3962]",[4306],0.9009433962264151
"[2452, 2862, 3962, 4306]",[1905],0.9339853300733496
"[191, 1905, 2452, 2862, 3962]",[4306],0.9300911854103343
"[191, 1905, 2862, 3962, 4306]",[2452],0.9652996845425867
"[191, 2452, 2862, 3962, 4306]",[1905],0.9592476489028213
"[1905, 2452, 2862, 3962, 4306]",[571],0.8115183246073299
[2452],[1905],0.8716216216216216
[1905],[2452],0.8154235145385588
"[1905, 2152, 2452]",[4306],0.8624338624338624
"[1905, 2152, 3624]",[2452],0.8925373134328358
"[2152, 2452, 3624]",[1905],0.9373040752351097
"[1905, 2152, 2372]",[2452],0.8713450292397661
"[2152, 2372, 2452]",[1905],0.9581993569131833
"[607, 1905, 2152]",[4306],0.9009009009009009
"[607, 2152, 4306]",[1905],0.9174311926605505
"[1905, 2152, 4306]",[2452],0.844559585492228
"[1905, 2152, 2782]",[4306],0.8967391304347826
"[1905, 2152, 4432]",[2452],0.8611898016997167
"[2152, 2782, 4432]",[1905],0.9428571428571428
"[2152, 4306, 4432]",[1905],0.9290123456790124
"[2152, 2452, 4432]",[1905],0.9325153374233128
"[1905, 1962, 2152]",[3938],0.8567415730337079
"[1905, 2152, 3962]",[2452],0.883289124668435
"[1962, 2152, 3962]",[1905],0.9473684210526315
"[1962, 2152, 2452]",[1905],0.9382716049382716
"[1905, 2152, 3860]",[3962],0.8373983739837398
"[1962, 2152, 3860]",[1905],0.9323076923076923
"[1962, 2152, 4306]",[1905],0.9353846153846154
"[1905, 2152, 3938]",[2782],0.8159340659340659
"[1962, 2152, 3938]",[1905],0.9355828220858896
"[2152, 3860, 3938]",[1905],0.9388379204892966
"[2152, 2452, 3962]",[1905],0.943342776203966
"[2152, 3938, 3962]",[1905],0.9331395348837209
"[2152, 2782, 3938]",[1905],0.9611650485436893
"[2152, 2782, 3860]",[1905],0.9583333333333334
"[1905, 2152, 3106]",[4306],0.8904494382022472
"[1905, 2782, 3106]",[4306],0.9177377892030848
"[2152, 2782, 3106]",[1905],0.9430379746835443
"[2152, 2782, 4306]",[1905],0.9375
"[2152, 2862, 4306]",[1905],0.9030470914127424
"[1905, 2152, 2862]",[4306],0.9080779944289693
"[2152, 2452, 4306]",[1905],0.9394812680115274
"[1905, 3106, 3962]",[4306],0.8886138613861386
"[2152, 3106, 3962]",[1905],0.9404388714733543
"[2152, 2452, 3106]",[1905],0.9316770186335404
"[2152, 2862, 3106]",[4306],0.934984520123839
"[2152, 3106, 4306]",[1905],0.9135446685878963
"[2152, 2862, 3860]",[4306],0.928125
"[2152, 3860, 4306]",[1905],0.9197707736389685
"[2152, 2452, 3860]",[1905],0.9333333333333333
"[2152, 3860, 3962]",[1905],0.9363636363636364
"[457, 607]",[1905],0.9313432835820895
"[457, 1180, 1905]",[2452],0.9296636085626911
"[457, 1180, 2452]",[1905],0.9325153374233128
"[457, 1905, 1962]",[2452],0.9096209912536443
"[457, 1962, 3962]",[1905],0.9551282051282052
"[457, 1962, 2452]",[1905],0.9512195121951219
"[457, 1220, 1905]",[2452],0.9032258064516129
"[457, 1220, 2452]",[1905],0.9418960244648318
"[457, 571, 3860]",[1905],0.9428571428571428
"[457, 1905, 3860]",[2452],0.9067796610169492
"[571, 1905, 3860]",[4306],0.855
"[457, 3860, 3962]",[1905],0.949685534591195
"[457, 3860, 4306]",[1905],0.9290123456790124
"[457, 2452, 3860]",[1905],0.9553571428571429
"[457, 1905, 2782]",[2452],0.9171122994652406
"[457, 1905, 3938]",[2452],0.921832884097035
"[457, 2782, 3938]",[1905],0.9554140127388535
"[457, 2452, 3624]",[1905],0.9398907103825137
"[457, 2452, 3938]",[1905],0.9421487603305785
"[457, 1905, 3624]",[2452],0.9272237196765498
"[457, 1905, 4432]",[2452],0.8973684210526316
"[457, 3938, 4432]",[1905],0.9435736677115988
"[457, 571, 3938]",[1905],0.95625
"[571, 1905, 3938]",[2452],0.8894348894348895
"[457, 2372, 2452]",[1905],0.931129476584022
"[457, 1905, 2372]",[2452],0.9037433155080213
"[457, 1905, 2452, 3938]",[3962],0.9005847953216374
"[457, 1905, 3938, 3962]",[2452],0.9418960244648318
"[457, 2452, 3938, 3962]",[1905],0.9506172839506173
"[457, 2452, 2782]",[1905],0.9475138121546961
"[457, 1905, 2452, 3624]",[3962],0.877906976744186
"[457, 1905, 3624, 3962]",[2452],0.9587301587301588
"[457, 2452, 3624, 3962]",[1905],0.9617834394904459
"[457, 571, 2452]",[1905],0.9396325459317585
"[571, 2452, 3624]",[1905],0.9345549738219895
"[571, 1905, 3624]",[2452],0.9083969465648855
"[457, 2452, 4432]",[1905],0.9472222222222222
"[457, 2782, 4432]",[1905],0.953125
"[457, 2372, 2782]",[1905],0.9439252336448598
"[457, 1905, 2452, 2782]",[2862],0.892128279883382
"[457, 1905, 2782, 3962]",[2452],0.9490445859872612
"[457, 2452, 2782, 3962]",[1905],0.9706840390879479
"[457, 1905, 2782, 2862]",[2452],0.9329268292682927
"[457, 1905, 2782, 4306]",[2452],0.9296636085626911
"[457, 1905, 2862, 4306]",[2452],0.9226361031518625
"[457, 2782, 2862, 4306]",[1905],0.9433962264150944
"[457, 1905, 2452, 4306]",[2862],0.8944444444444445
"[457, 2452, 2782, 4306]",[1905],0.9529780564263323
"[457, 1905, 2452, 2862]",[571],0.8591160220994475
"[457, 2452, 2782, 2862]",[1905],0.9503105590062112
"[571, 2372, 2452]",[1905],0.9393939393939394
"[571, 1905, 2372]",[2452],0.8676844783715013
"[457, 571, 4432]",[1905],0.937125748502994
"[571, 1905, 4432]",[2452],0.8658536585365854
"[457, 571, 1905, 2452]",[2862],0.8687150837988827
"[457, 571, 1905, 3962]",[2452],0.9335347432024169
"[457, 571, 2452, 3962]",[1905],0.9626168224299065
"[457, 1905, 2862, 3962]",[2452],0.9427710843373494
"[457, 1905, 3962, 4306]",[2452],0.9408284023668639
"[457, 2862, 3962, 4306]",[1905],0.9552715654952076
"[457, 2452, 2862, 3962]",[1905],0.9601226993865031
"[457, 2452, 3962, 4306]",[1905],0.9578313253012049
"[457, 571, 1905, 4306]",[2862],0.9033232628398792
"[457, 571, 2452, 4306]",[1905],0.9440993788819876
"[457, 571, 1905, 2862]",[2452],0.9174041297935103
"[457, 571, 2862, 4306]",[1905],0.9228395061728395
"[571, 1905, 2862, 4306]",[2452],0.8805970149253731
"[457, 2452, 2862, 4306]",[1905],0.936046511627907
"[457, 571, 2452, 2862]",[1905],0.9452887537993921
"[571, 1905, 2452, 2862]",[4306],0.8872180451127819
"[1798, 1905, 1962]",[2452],0.888235294117647
"[1798, 1905, 2782]",[4306],0.8740554156171285
"[1798, 1962, 2782]",[1905],0.9642857142857143
"[1905, 1962, 2782]",[4306],0.8972431077694235
"[1798, 1962, 2452]",[1905],0.9587301587301588
"[1220, 1798, 1905]",[2782],0.8898809523809523
"[1220, 1798, 2452]",[1905],0.9339622641509434
"[1220, 1798, 2782]",[1905],0.934375
"[1220, 1905, 2782]",[4306],0.8860103626943006
"[1798, 1905, 2372]",[2452],0.8945868945868946
"[1798, 1905, 4432]",[2452],0.8941504178272981
"[1798, 2372, 4432]",[1905],0.939873417721519
"[1798, 2372, 4306]",[1905],0.9440993788819876
"[1798, 2372, 2862]",[1905],0.9357798165137615
"[1798, 2372, 2782]",[1905],0.9451219512195121
"[1798, 2372, 2452]",[1905],0.9486404833836858
"[1798, 2782, 3624]",[2452],0.8947368421052632
"[1798, 1905, 3624]",[2452],0.901685393258427
"[1798, 2782, 2862]","[1905, 4306]",0.828042328042328
"[1798, 1905, 3860]",[2452],0.8767123287671232
"[1798, 1905, 3938]",[2452],0.8858695652173914
"[1798, 3860, 3938]",[1905],0.95
"[1798, 3860, 3962]",[1905],0.9601226993865031
"[1798, 2862, 3860]",[1905],0.941717791411043
"[1798, 2782, 3860]",[1905],0.963302752293578
"[1798, 3860, 4306]",[1905],0.9401197604790419
"[1798, 2452, 3860]",[1905],0.9552238805970149
"[1798, 3962, 4432]",[1905],0.9554140127388535
"[1798, 4306, 4432]",[1905],0.9357798165137615
"[1798, 2862, 4432]",[1905],0.9242424242424242
"[1798, 2452, 4432]",[1905],0.9304347826086956
"[607, 1798, 1905]",[4306],0.8810198300283286
"[607, 1798, 2452]",[1905],0.926605504587156
"[607, 1798, 4306]",[1905],0.9283582089552239
"[607, 2862, 4306]",[1905],0.9086294416243654
"[1798, 2862, 4306]",[1905],0.9164490861618799
"[607, 1905, 2862]",[4306],0.9086294416243654
"[607, 2782, 4306]",[1905],0.9308510638297872
"[607, 1905, 2782]",[4306],0.9020618556701031
"[1798, 1905, 3106]",[4306],0.8831908831908832
"[1798, 3106, 3962]",[1905],0.940625
"[1798, 2782, 3106]",[1905],0.9179331306990881
"[1798, 3106, 4306]",[1905],0.9171597633136095
"[1798, 2452, 3106]",[1905],0.9244712990936556
"[1798, 2452, 3938]",[1905],0.9449275362318841
"[1798, 2452, 2862]",[1905],0.936
"[1798, 2452, 3962]",[1905],0.9509536784741145
"[571, 1798, 2862]",[1905],0.9096209912536443
"[571, 1798, 1905]",[2862],0.8666666666666667
"[571, 1798, 2452]",[1905],0.9375
"[1798, 1905, 2782, 3962]",[2452],0.9151515151515152
"[1798, 1905, 2782, 4306]",[2862],0.9020172910662824
"[1798, 1905, 3962, 4306]",[2452],0.9041916167664671
"[1798, 2782, 3962, 4306]",[1905],0.9676375404530745
"[1798, 1905, 2452, 2782]",[4306],0.8793103448275862
"[1798, 1905, 2452, 3962]",[4306],0.8653295128939829
"[1798, 2452, 2782, 3962]",[1905],0.9648562300319489
"[1798, 1905, 2862, 3962]",[2452],0.918429003021148
"[1798, 1905, 2862, 4306]",[2782],0.8917378917378918
"[1798, 2862, 3962, 4306]",[1905],0.9581993569131833
"[1798, 1905, 2452, 2862]",[4306],0.8831908831908832
"[1798, 2452, 2862, 3962]",[1905],0.9559748427672956
"[1798, 1905, 2452, 4306]",[2862],0.9037900874635568
"[1798, 2452, 3962, 4306]",[1905],0.9556962025316456
"[1798, 1905, 2782, 2862]",[4306],0.9072463768115943
"[1798, 2452, 2782, 2862]",[1905],0.9390243902439024
"[1798, 2452, 2782, 4306]",[1905],0.9532710280373832
"[1798, 2452, 2862, 4306]",[1905],0.9451219512195121
"[1798, 2782, 2862, 4306]",[1905],0.937125748502994
"[607, 1905, 2372]",[4306],0.8828571428571429
"[607, 2372, 2782]",[1905],0.9552715654952076
"[607, 2372, 2862]",[1905],0.9588607594936709
"[607, 2372, 2452]",[1905],0.9621451104100947
"[607, 1905, 4432]",[2452],0.8712328767123287
"[607, 2372, 4432]",[1905],0.9532710280373832
"[607, 2372, 4306]",[1905],0.9566563467492261
"[607, 1220, 1905]",[4306],0.873900293255132
"[607, 1220, 4306]",[1905],0.9341692789968652
"[607, 1905, 3624]",[2452],0.9031339031339032
"[607, 2862, 3624]",[1905],0.9404388714733543
"[607, 3624, 4306]",[1905],0.9415384615384615
"[607, 2452, 3624]",[1905],0.9406528189910979
"[607, 1905, 1962]",[4306],0.8793103448275862
"[607, 1962, 2452]",[1905],0.9493670886075949
"[607, 1905, 3938]",[4306],0.8873626373626373
"[607, 1962, 3938]",[1905],0.9400630914826499
"[607, 1962, 3860]",[1905],0.9252336448598131
"[607, 1962, 4306]",[1905],0.9357798165137615
"[607, 3860, 3938]",[1905],0.9433962264150944
"[607, 2782, 3938]",[1905],0.9470404984423676
"[607, 3938, 4306]",[1905],0.936231884057971
"[607, 3962, 4306]",[1905],0.93646408839779
"[607, 1905, 3962]",[4306],0.8944591029023746
"[607, 3962, 4432]",[1905],0.939873417721519
"[607, 3860, 4432]",[1905],0.940809968847352
"[607, 2452, 4432]",[1905],0.9271137026239067
"[607, 2782, 3860]",[1905],0.9537037037037037
"[607, 1905, 3106]",[4306],0.8888888888888888
"[607, 3106, 3860]",[1905],0.9261538461538461
"[1905, 3106, 3860]",[3938],0.8284960422163589
"[607, 3860, 4306]",[1905],0.9346590909090909
"[607, 2452, 3860]",[1905],0.9431137724550899
"[571, 607, 1905]",[2862],0.8763736263736264
"[571, 607, 3962]",[1905],0.9339622641509434
"[607, 3106, 4306]",[1905],0.9111111111111111
"[3106, 3962, 4306]",[1905],0.9300518134715026
"[607, 1905, 2862, 3962]",[4306],0.9283489096573209
"[607, 1905, 2862, 4306]",[2452],0.8715083798882681
"[607, 1905, 3962, 4306]",[2452],0.8908554572271387
"[607, 2862, 3962, 4306]",[1905],0.9400630914826499
"[607, 1905, 2452, 3962]",[4306],0.9069069069069069
"[607, 1905, 2452, 4306]",[2862],0.8939828080229226
"[607, 2452, 3962, 4306]",[1905],0.94375
"[571, 607, 2862]",[1905],0.9088319088319088
"[571, 607, 2452]",[1905],0.9258160237388724
"[2782, 3106, 4306]",[1905],0.9272727272727272
"[607, 1905, 2452, 2782]",[4306],0.9077380952380952
"[607, 1905, 2782, 4306]",[2862],0.8857142857142857
"[607, 2452, 2782, 4306]",[1905],0.953125
"[607, 1905, 2782, 2862]",[4306],0.9281437125748503
"[607, 2782, 2862, 4306]",[1905],0.9337349397590361
"[607, 1905, 2452, 2862]",[4306],0.9203539823008849
"[607, 2452, 2862, 4306]",[1905],0.9397590361445783
"[1220, 1542]",[1905],0.8908045977011494
"[1542, 1905, 2452]",[4306],0.8564102564102564
"[1542, 1905, 4432]",[4306],0.8653295128939829
"[1542, 2452, 4432]",[1905],0.9233128834355828
"[1542, 1905, 4306]",[2862],0.8636363636363636
"[1542, 4306, 4432]",[1905],0.9096385542168675
"[1542, 1905, 3860]",[4306],0.8838526912181303
"[1542, 2452, 3860]",[1905],0.9369085173501577
"[1542, 2862, 3860]",[4306],0.9369085173501577
"[1542, 2862, 4306]",[1905],0.8746803069053708
"[1542, 3860, 4306]",[1905],0.9122807017543859
"[1542, 1905, 2862]",[4306],0.912
"[1542, 1905, 3938]",[4306],0.8756906077348067
"[1542, 3938, 4306]",[1905],0.9135446685878963
"[1542, 2452, 4306]",[1905],0.9226519337016574
"[1542, 3962, 4306]",[1905],0.9211267605633803
"[1542, 1905, 3962]",[4306],0.8837837837837837
"[1542, 2782, 4306]",[1905],0.9138888888888889
"[1542, 1905, 2782]",[4306],0.8989071038251366
"[1542, 1905, 3106]",[4306],0.889196675900277
"[1542, 3106, 3962]",[1905],0.9259259259259259
"[1542, 2452, 3106]",[1905],0.9186746987951807
"[1542, 3106, 4306]",[1905],0.8966480446927374
"[571, 1542, 1905]",[4306],0.8633879781420765
"[571, 1542, 2452]",[1905],0.9223880597014925
"[571, 1542, 4306]",[1905],0.88268156424581
"[1542, 1905, 2452, 2862]",[4306],0.922360248447205
"[1542, 1905, 2452, 4306]",[2862],0.8892215568862275
"[1542, 1905, 2862, 4306]",[2452],0.868421052631579
"[1542, 2452, 2862, 4306]",[1905],0.9195046439628483
"[1180, 1220, 1905]",[2452],0.887240356083086
"[1180, 1220, 2452]",[1905],0.934375
"[1220, 1905, 3106]",[4306],0.8803418803418803
"[1220, 3106, 3962]",[1905],0.9430379746835443
"[1220, 2452, 3106]",[1905],0.9316770186335404
"[1220, 2862, 4306]",[1905],0.910761154855643
"[1220, 3106, 4306]",[1905],0.9169139465875371
"[1220, 1905, 2862]",[4306],0.8897435897435897
"[571, 1220, 1905]",[2862],0.853185595567867
"[571, 1220, 3962]",[1905],0.939873417721519
"[571, 1220, 3624]",[1905],0.9252336448598131
"[571, 1220, 4432]",[1905],0.9300911854103343
"[571, 1220, 2862]",[1905],0.9112426035502958
"[571, 1220, 2452]",[1905],0.9279279279279279
"[1220, 1905, 1962]",[3938],0.8507853403141361
"[1220, 1962, 2782]",[1905],0.953125
"[1220, 1962, 2862]",[1905],0.9353846153846154
"[1220, 2452, 3624]",[2862],0.8257372654155496
"[1220, 2372, 4432]",[1905],0.925531914893617
"[1220, 1962, 3860]",[3938],0.853448275862069
"[1905, 1962, 2372]",[2452],0.8857868020304569
"[1220, 2452, 3938]",[1905],0.9395604395604396
"[1962, 3860, 3938]","[1905, 2452]",0.8272251308900523
"[1220, 1905, 3938]",[2452],0.868020304568528
"[1220, 2782, 4306]",[1905],0.936986301369863
"[1220, 1905, 2452, 2782]",[4306],0.887905604719764
"[1220, 1905, 2452, 3962]",[4306],0.876750700280112
"[1220, 1905, 2782, 3962]",[2452],0.9166666666666666
"[1220, 2452, 2782, 3962]",[1905],0.9642857142857143
"[1220, 2452, 4432]",[1905],0.9257294429708223
"[1220, 1905, 2782, 2862]",[4306],0.9240121580547113
"[1220, 1905, 2782, 4306]",[2452],0.8801169590643275
"[1220, 1905, 2862, 4306]",[2452],0.8731988472622478
"[1220, 2782, 2862, 4306]",[1905],0.9411764705882353
"[1220, 2452, 4306]",[1905],0.9281914893617021
"[1220, 1905, 2452, 4306]",[4432],0.8510028653295129
"[1220, 2452, 2782, 4306]",[1905],0.9465408805031447
"[1220, 3860, 4432]",[1905],0.9243697478991597
"[2452, 3624, 3860]",[1905],0.9375
"[3860, 3938, 3962]",[1905],0.941031941031941
"[2372, 2452, 3860]",[1905],0.9491978609625669
"[1220, 1905, 2452, 3624]",[4432],0.8559077809798271
"[1220, 1905, 3624, 3962]",[2452],0.9204892966360856
"[1220, 2452, 3624, 3962]",[1905],0.9585987261146497
"[1220, 1905, 2452, 4432]",[4306],0.8510028653295129
"[1220, 1905, 3962, 4432]",[2452],0.9141104294478528
"[1220, 2452, 3962, 4432]",[1905],0.9551282051282052
"[1220, 1905, 2862, 3962]",[4306],0.9057750759878419
"[1220, 1905, 3962, 4306]",[2452],0.9072463768115943
"[1220, 2862, 3962, 4306]",[1905],0.9430379746835443
"[1220, 1905, 3938, 3962]",[2452],0.9067055393586005
"[1220, 1905, 3938, 4306]",[3962],0.9129129129129129
"[1220, 3938, 3962, 4306]",[1905],0.95
"[1220, 1905, 2452, 3938]",[3962],0.9093567251461988
"[1220, 2452, 3938, 3962]",[1905],0.9452887537993921
"[1220, 2452, 3962, 4306]",[1905],0.9513677811550152
"[1220, 1905, 3624, 4306]",[2452],0.8945783132530121
"[1220, 2452, 3624, 4306]",[1905],0.939873417721519
"[1220, 1905, 2372, 3624]",[2452],0.8952095808383234
"[1220, 1905, 2372, 4432]",[2452],0.8793103448275862
"[1220, 1905, 3624, 4432]",[2452],0.8839285714285714
"[1220, 2372, 3624, 4432]",[1905],0.9400630914826499
"[1905, 2372, 3624, 4432]",[2452],0.9031339031339032
"[1220, 1905, 2372, 2452]",[4432],0.9
"[1220, 2372, 2452, 3624]",[1905],0.943217665615142
"[1905, 2372, 2452, 3624]",[4432],0.8567567567567568
"[1220, 2452, 3624, 4432]",[1905],0.939873417721519
"[1905, 2452, 3624, 4432]",[2862],0.8378378378378378
"[1220, 1905, 2452, 2862]",[4306],0.8991097922848664
"[1220, 2452, 2862, 4306]",[1905],0.9323076923076923
"[1220, 2372, 2452, 4432]",[1905],0.9386503067484663
"[1220, 1905, 4306, 4432]",[2452],0.8892215568862275
"[1220, 2452, 4306, 4432]",[1905],0.9369085173501577
"[1180, 1905, 1962]",[2452],0.9090909090909091
"[1180, 1962, 2452]",[1905],0.9538461538461539
"[1180, 2452, 2862]",[4306],0.9005102040816326
"[1180, 2452, 3106]",[1905],0.9093655589123867
"[1180, 2862, 4306]",[2452],0.8802992518703242
"[1180, 3106, 4306]",[1905],0.9020771513353115
"[1180, 1905, 3106]",[4306],0.8941176470588236
"[1180, 1905, 4306]",[2452],0.8813559322033898
"[1180, 1905, 2372]",[2452],0.8938547486033519
"[1180, 1905, 4432]",[2452],0.8891891891891892
"[1180, 2372, 4432]",[1905],0.9559748427672956
"[1180, 1905, 3962]",[2452],0.9116161616161617
"[1180, 2372, 3962]",[1905],0.949685534591195
"[1180, 1905, 3624]",[2452],0.9132791327913279
"[1180, 2372, 3624]",[1905],0.9498432601880877
"[1180, 2372, 2862]",[1905],0.9263803680981595
"[1180, 2372, 2782]",[1905],0.9418960244648318
"[1180, 2372, 2452]",[1905],0.935672514619883
"[1180, 2452, 4306]",[1905],0.9054726368159204
"[1180, 2452, 3962]",[1905],0.9328165374677002
"[1180, 2452, 4432]",[1905],0.9426934097421203
"[571, 1180, 1905]",[4306],0.8727272727272727
"[571, 1180, 4432]",[1905],0.9287925696594427
"[1180, 3624, 4432]",[1905],0.9351851851851852
"[1180, 1905, 3860]",[4306],0.871313672922252
"[1180, 3860, 4432]",[1905],0.9415384615384615
"[1180, 2782, 4306]",[1905],0.9142857142857143
"[1180, 3624, 3860]",[1905],0.9462025316455697
"[1180, 1905, 3938]",[3962],0.9005376344086021
"[1180, 3624, 3938]",[1905],0.9433962264150944
"[571, 1180, 3624]",[1905],0.9148936170212766
"[1180, 2452, 3624]",[1905],0.9335180055401662
"[1180, 1905, 2452, 3624]",[4306],0.884272997032641
"[1180, 1905, 2452, 3962]",[4306],0.889196675900277
"[1180, 1905, 3624, 3962]",[2452],0.9463722397476341
"[1180, 2452, 3624, 3962]",[1905],0.9523809523809523
"[1180, 1905, 2452, 4306]",[2862],0.8791208791208791
"[1180, 1905, 3624, 4306]",[2452],0.9283489096573209
"[1180, 2452, 3624, 4306]",[1905],0.9400630914826499
"[571, 1180, 3860]",[1905],0.9285714285714286
"[1180, 3938, 3962]",[1905],0.925414364640884
"[1180, 2452, 3860]",[4306],0.8753541076487252
"[1180, 1905, 2452, 3860]",[3962],0.9006024096385542
"[1180, 1905, 3860, 3962]",[2452],0.9256965944272446
"[1180, 2452, 3860, 3962]",[1905],0.9583333333333334
"[1180, 2452, 3938, 3962]",[1905],0.9395770392749244
"[1180, 2452, 3962, 4306]",[1905],0.9331395348837209
"[1180, 3938, 3962, 4306]",[1905],0.9283489096573209
"[1180, 1905, 2452, 3938]",[3962],0.9201183431952663
"[1180, 1905, 3938, 4306]",[3962],0.9197530864197531
"[1180, 1905, 3938, 3962]",[2452],0.9283582089552239
"[1180, 1905, 3962, 4306]",[2452],0.9224137931034483
